/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_164.png 1534 999 1563 1001 Not_AFLice_03
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_223.png 416 793 429 797 Not_OLice_01
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_282.png 1626 315 1646 321 Not_AFLice_04
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_333.png 512 636 543 637 Not_AFLice_05
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_400.png 1395 830 1430 835 Not_AFLice_06
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_460.png 1191 894 1237 903 Not_AFLice_07
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_523.png 1559 898 1611 906 Not_OLice_02
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_610.png 1447 437 1504 444 Not_AFLice_08
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_680.png 1374 777 1384 787 Not_OLice_03
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_750.png 159 364 182 379 Not_OLice_04
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_808.png 280 985 313 986 Not_OLice_05
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_876.png 1770 719 1841 726 Not_AFLice_09
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_939.png 1017 497 1027 500 Not_OLice_06
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_1020.png 994 994 1004 996 Not_OLice_07
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_1076.png 519 529 542 530 Not_AFLice_10
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_1128.png 583 939 604 943 Not_OLice_08
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_1167.png 640 775 657 794 Not_OLice_09
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_1202.png 1757 497 1769 497 Not_OLice_10
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_1275.png 877 492 889 499 Not_OLice_11
/root/data/lice_data/frames/testfile_piece_25/testfile_piece_25_973.png 1840 408 1852 417 Not_OLice_12
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_84.png 424 795 455 800 OLice_1
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_99.png 1186 457 1218 472 AFLice_1
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_858.png 1181 618 1188 622 OLice_2
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1052.png 329 423 336 425 OLice_3
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1171.png 1534 1006 1570 1023 AFLice_2
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1104.png 1212 737 1221 743 OLice_4
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_639.png 736 925 741 926 OLice_5
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_414.png 884 753 904 755 AFLice_3
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_414.png 845 969 877 979 AFLice_4
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_467.png 441 673 453 683 OLice_6
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_0.png 441 815 469 833 AFLice_5
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_85.png 275 591 296 596 AFLice_6
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_66.png 525 634 545 641 OLice_7
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_141.png 226 918 228 924 OLice_8
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_155.png 153 858 154 864 OLice_9
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1227.png 1380 669 1385 673 OLice_10
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1282.png 1295 1033 1312 1037 AFLice_8
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_611.png 1414 889 1435 900 OLice_9
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_430.png 988 1018 998 1022 OLice_11
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_114.png 275 877 295 887 OLice_12
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_22.png 1233 253 1253 255 AFLice_9
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_124.png 258 899 264 905 OLice_13
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_0.png 1245 583 1271 585 Not_OLice_1
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_48.png 1497 23 1536 25 Not_OLice_2
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_122.png 1261 316 1292 316 Not_OLice_3
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_149.png 1175 988 1201 1002 Not_OLice_4
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_211.png 1668 561 1695 566 Not_OLice_5
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_282.png 1569 926 1581 932 Not_OLice_6
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_441.png 1426 964 1453 970 Not_OLice_7
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_484.png 1256 826 1305 843 Not_OLice_8
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_568.png 579 653 595 681 Not_OLice_9
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_595.png 800 358 815 364 Not_OLice_10
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_613.png 1007 899 1027 900 Not_OLice_11
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_753.png 1152 646 1175 647 Not_OLice_12
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_853.png 1802 689 1844 691 Not_OLice_13
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1154.png 1682 726 1703 726 Not_OLice_14
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1224.png 1156 893 1195 894 Not_OLice_15
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_1061.png 1097 485 1118 491 Not_OLice_16
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_418.png 1418 921 1449 927 Not_OLice_17
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_214.png 1627 489 1645 493 Not_OLice_18
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_213.png 671 665 685 670 Not_OLice_19
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_124.png 1827 387 1844 397 Not_OLice_20
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_60.png 217 916 252 951 Not_OLice_21
/root/data/lice_data/frames/testfile_piece_19/testfile_piece_19_148.png 1232 1044 1243 1049 Not_OLice_22
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_292.png 339 202 371 213 AFLice_1
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_415.png 623 475 649 485 Not_AFLice_1
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_664.png 1762 682 1803 698 AFLice_2
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_599.png 97 719 123 719 AFLice_3
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_335.png 1133 620 1154 621 AFLice_4
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_549.png 1161 778 1167 788 OLice_1
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_1199.png 566 591 587 600 AFLice_5
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_461.png 589 896 607 898 Not_AFLice_2
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_938.png 981 979 1017 985 AFLice_6
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_591.png 1823 799 1834 800 OLice_2
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_204.png 529 644 551 654 OLice_3
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_240.png 382 909 389 910 OLice_4
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_186.png 390 899 401 901 OLice_5
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_269.png 314 937 340 952 AFLice_7
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_114.png 1693 972 1704 1005 OLice_6
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_1102.png 1489 831 1506 843 AFLice_8
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_553.png 348 985 358 986 OLice_7
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_322.png 748 1043 760 1045 OLice_8
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_380.png 1418 689 1439 691 AFLice_9
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_783.png 1573 1013 1599 1025 AFLice_10
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_891.png 1862 889 1888 890 OLice_9
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_174.png 1418 657 1446 667 AFLice_11
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_13.png 598 450 633 470 Not_OLice_1
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_19.png 165 968 175 968 Not_OLice_2
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_80.png 266 450 286 461 Not_OLice_3
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_102.png 1652 835 1672 871 Not_OLice_4
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_202.png 852 831 868 840 Not_OLice_5
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_454.png 862 313 874 320 Not_OLice_6
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_533.png 1868 166 1898 172 Not_OLice_7
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_661.png 1716 78 1763 88 Not_OLice_8
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_681.png 1733 708 1761 718 Not_OLice_9
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_893.png 353 974 371 980 Not_OLice_10
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_820.png 1565 328 1575 333 Not_OLice_11
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_706.png 890 545 907 546 Not_OLice_12
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_649.png 1475 944 1496 951 Not_OLice_13
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_552.png 824 608 855 625 Not_OLice_14
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_450.png 1415 830 1431 831 Not_OLice_15
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_374.png 1138 551 1161 561 Not_OLice_16
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_43.png 157 419 182 430 Not_OLice_17
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_102.png 456 820 472 831 Not_OLice_18
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_189.png 690 642 733 665 Not_OLice_19
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_278.png 625 1020 631 1021 Not_OLice_20
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_860.png 1825 399 1863 416 Not_OLice_21
/root/data/lice_data/frames/testfile_piece_09/testfile_piece_09_328.png 1170 504 1201 511 Not_OLice_22
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_13.png 27 830 83 846 AFLice_01
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_38.png 218 242 228 253 OLice_01
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_91.png 1129 948 1146 950 AFLice_02
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_174.png 1741 480 1763 488 AFLice_03
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_234.png 672 995 691 1000 OLice_02
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_307.png 150 536 173 540 OLice_03
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_449.png 1736 449 1750 451 OLice_04
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_504.png 830 688 843 690 OLice_05
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_556.png 544 496 556 499 AFLice_05
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_588.png 935 81 957 88 AFLice_04
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_646.png 1160 1044 1166 1053 OLice_06
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_713.png 1710 683 1726 684 AFLice_05
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_779.png 365 772 382 774 AFLice_06
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_820.png 564 605 569 609 AFLice_07
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_928.png 1767 814 1789 815 OLice_07
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1019.png 1884 390 1909 393 AFLice_08
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1080.png 1219 696 1231 700 OLice_08
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1131.png 1772 737 1786 741 AFLice_09
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1213.png 1796 905 1833 910 AFLice_10
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1268.png 1391 852 1421 863 AFLice_11
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1309.png 1582 855 1595 859 AFLice_12
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1111.png 1412 741 1413 749 OLice_09
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_2.png 233 645 243 650 Not_OLice_01
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_56.png 848 853 878 893 Not_OLice_02
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_116.png 311 984 320 1005 Not_OLice_03
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_217.png 236 804 244 808 Not_OLice_04
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_173.png 1402 1004 1404 1015 Not_OLice_05
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_284.png 1584 697 1616 701 Not_OLice_06
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_354.png 1057 634 1091 642 Not_OLice_07
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_408.png 1022 308 1054 319 Not_OLice_08
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_471.png 1254 820 1265 825 Not_OLice_09
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_549.png 448 825 469 848 Not_OLice_10
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_641.png 909 481 954 483 Not_AFLice_01
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_705.png 590 114 642 122 Not_OLice_11
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_766.png 749 830 769 841 Not_OLice_12
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_821.png 584 972 597 981 Not_OLice_13
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_885.png 645 163 676 180 Not_OLice_14
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_939.png 1359 115 1373 119 Not_OLice_15
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_992.png 1317 783 1372 798 Not_OLice_16
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1057.png 1529 545 1547 548 Not_AFLice_02
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1118.png 29 384 57 405 Not_AFLice_03
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1182.png 67 401 86 406 Not_OLice_17
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1243.png 441 100 456 112 Not_OLice_18
/root/data/lice_data/frames/testfile_piece_23/testfile_piece_23_1306.png 910 161 941 184 Not_AFLice_04
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_12.png 1178 804 1205 825 Lice_1
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_93.png 1604 601 1625 607 Lice_2
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_338.png 525 497 527 505 Lice_3
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_483.png 956 162 982 171 Lice_4
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_537.png 425 564 447 566 Lice_5
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_616.png 465 652 485 662 Lice_6
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_671.png 1431 679 1449 681 Lice_7
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_751.png 1525 510 1600 514 Lice_8
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_811.png 1280 632 1292 642 Lice_9
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_877.png 893 356 921 373 Lice_10
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_920.png 960 447 1009 506 Lice_10
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_884.png 978 308 1004 312 Lice_11
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_912.png 941 479 949 494 Lice_12
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_990.png 1238 701 1286 727 Lice_13
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1047.png 869 240 883 250 Lice_14
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1114.png 1175 537 1188 541 Lice_15
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1153.png 742 546 753 554 Lice_16
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1227.png 1660 358 1680 360 Lice_17
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1284.png 1534 721 1556 724 Lice_18
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_70.png 1670 600 1684 601 Lice_19
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_34.png 1687 445 1704 447 Lice_20
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_192.png 1644 1027 1660 1043 Lice_21
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_352.png 1323 477 1352 491 Lice_22
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_5.png 1225 617 1247 628 Not_Lice_1
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_65.png 1422 937 1424 947 Not_Lice_2
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_121.png 888 708 893 716 Not_Lice_3
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_186.png 696 374 720 375 Not_Lice_4
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_262.png 298 479 324 507 Not_Lice_5
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_320.png 1236 354 1293 403 Not_Lice_6
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_422.png 1209 633 1241 655 Not_Lice_7
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_493.png 1671 410 1695 415 Not_Lice_8
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_571.png 878 228 885 232 Not_Lice_9
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_694.png 105 420 133 441 Not_Lice_10
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_752.png 33 144 77 167 Not_Lice_11
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_832.png 1058 308 1073 312 Not_Lice_12
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_923.png 423 465 438 473 Not_Lice_13
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_995.png 465 109 552 142 Not_Lice_14
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1051.png 1669 444 1688 450 Not_Lice_15
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1105.png 1685 641 1705 646 Not_Lice_16
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1165.png 660 370 692 387 Not_Lice_17
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1212.png 1476 396 1494 400 Not_Lice_18
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1270.png 1354 156 1376 165 Not_Lice_19
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_1298.png 183 633 194 647 Not_Lice_20
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_127.png 1731 635 1747 642 Not_Lice_21
/root/data/lice_data/frames/testfile_piece_02/testfile_piece_02_184.png 781 818 813 825 Not_Lice_22
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_4.png 894 679 934 696 Lice_1
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_25.png 711 687 752 705 Lice_1
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_43.png 559 678 601 682 Lice_1
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_61.png 485 673 529 675 Lice_1
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_246.png 19 402 64 406 Lice_2
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_297.png 507 343 548 354 Lice_2
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_197.png 244 551 261 559 Lice_3
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_281.png 1343 251 1348 254 Lice_3
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_337.png 1290 263 1294 270 Lice_3
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_150.png 894 682 899 691 Lice_4
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_159.png 1673 619 1693 623 Lice_5
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_381.png 1663 526 1684 530 Lice_6
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_442.png 1275 485 1297 489 Lice_7
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_516.png 834 561 857 565 Lice_8
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_576.png 1570 598 1582 599 Lice_9
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_629.png 1415 745 1422 761 Lice_10
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_696.png 1464 752 1482 761 Lice_11
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_769.png 379 311 402 328 Lice_12
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_852.png 1371 720 1391 723 Lice_13
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_899.png 850 270 872 278 Lice_14
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1047.png 168 362 197 365 Lice_15
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_979.png 767 390 804 393 Lice_16
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1198.png 1492 264 1514 269 Lice_17
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1100.png 482 1015 529 1046 Not_Lice_1
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1240.png 1797 893 1819 899 Lice_18
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1220.png 1598 538 1605 545 Lice_19
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1132.png 775 123 795 131 Lice_20
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1116.png 1188 421 1201 425 Lice_21
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1019.png 1275 446 1311 452 Lice_22
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_25.png 1687 575 1713 592 Not_Lice_2
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_79.png 1313 738 1326 741 Not_Lice_3
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_170.png 1307 419 1323 421 Not_Lice_5
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_249.png 1519 948 1535 951 Not_Lice_6
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_310.png 1215 879 1235 880 Not_Lice_7
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_374.png 148 382 160 388 Not_Lice_8
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_442.png 1700 618 1719 623 Not_Lice_9
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_510.png 876 644 895 647 Not_Lice_10
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_571.png 1430 332 1440 343 Not_Lice_11
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_634.png 1398 321 1455 330 Not_Lice_12
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_691.png 789 303 838 318 Not_Lice_13
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_752.png 1727 556 1785 570 Not_Lice_14
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_809.png 1488 194 1532 208 Not_Lice_15
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_870.png 1429 310 1451 321 Not_Lice_16
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_929.png 1238 571 1270 584 Not_Lice_17
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_990.png 685 377 723 380 Not_Lice_18
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1054.png 1097 472 1121 478 Not_Lice_19
/root/data/lice_data/frames/testfile_piece_00/testfile_piece_00_1113.png 832 356 873 364 Not_Lice_20
